Input.Sample	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils	P.value	Pearson.Correlation	RMSE	Type	Input.Sample	Alt_ID	Cohort						
X15535.D706_D502	0.028817932	0.015237895	0.028383868	0.104275292	0	0.12927432	0	0.054666529	0.066092077	0	0	0.106440655	0.023401571	0	0.054987249	0.303152273	0.032441876	0	0.052828461	0	0	0	0	0.361693427	0.933223799	SJMC	SD1373	SD1373	MyBrCa						
X15535.D706_D501	0.004182031	0.004549259	0	0.089413365	0	0.1914129	0	0.046954411	0.041050677	0	0	0.023785386	0.015407142	0.004737966	0.057478461	0.506190667	0	0	0	0.014837737	0	0	0	0.492620378	0.869748545	SJMC	SD1378	SD1378	MyBrCa						
X15436.D708_D502	0	0.014058156	0.048736332	0.062366931	0	0.113741464	0	0.02517031	0.018619852	0	0	0.057746072	0	0.106650381	0.030848553	0.294562519	0	0	0.220669289	0	0	0.006830141	0	0.388040636	0.922010345	SJMC	SD1379	SD1379	MyBrCa						
X15602.D707_D508	0.053270615	0.004585802	0	0.162329479	0	0.172767364	0.032932646	0.090305203	0.003971297	0.041715427	0	0.02407403	0.010198196	0.032081613	0.118426267	0.182576555	0.007288459	0	0.063477049	0	0	0	0	0.470426445	0.881916635	SJMC	SD1381	SD1381	MyBrCa						
X15602.D711_D501	0.079004778	0	0.001157142	0.11557556	0	0.161311502	0	0.078855819	0.00528113	0	0.016170682	0.003831213	0.010134667	0	0.064361992	0.349124978	0.079483065	0	0.035707472	0	0	0	0.324	0.057771711	1.061663855	SJMC	SD1382	SD1382	MyBrCa						
X15602.D702_D503	0.05849876	0.050776545	0	0.183476227	0	0.117251028	0	0.076216069	0.022618985	0.026494849	0	0.010786954	0	0.091171251	0.050180252	0.280482579	0	0	0.031990126	1.00E-04	0	0	0.114	0.122718918	1.039656466	SJMC	SD1386	SD1386	MyBrCa						
X15535.D708_D502	0.005880864	0	0	0.273204252	0	0.087204123	0	0.081752653	0.023872076	0.045149002	0	0.033625337	0.004538744	0.007759297	0.084822112	0.241663186	0.012438189	0	0.098090165	0	0	0	0	0.354254089	0.939995407	SJMC	SD1387	SD1387	MyBrCa						
X15436.D707_D504	0.002027181	0	0.091834652	0.054683912	0	0.082270604	0	0.068174535	0.035894875	0	0	0.016336856	0.01292058	0.07325708	0.046383111	0.390009499	0	0	0.126207116	0	0	0	0.182	0.094371937	1.048678557	SJMC	SD1389	SD1389	MyBrCa						
X15092.D705_D507	0.024897006	0	0.011364116	0.039772869	0	0.11383424	0	0.054084682	0.015483711	0	0	0.042899991	0.009274502	0.006220031	0.096156325	0.532613399	9.00E-04	0	0.041834274	0	0	0.010621753	0.14	0.109299551	1.059267601	SJMC	SD1391	SD1391	MyBrCa						
X14957.D703_D505	0.00245729	0	0	0.064977121	0	0.165062735	0	0.016366554	0.005247618	0.012354233	0	0.013871536	0.008931036	0.05471254	0.039353938	0.484487518	0	0	0.129472625	0	0	0.002679288	0	0.457622231	0.888760361	SJMC	SD1392	SD1392	MyBrCa						
X14956.D710_D506	0.02272668	0.048875522	0	0.120590111	0	0.099973154	0	0.075673486	0.049419238	0	0	0.08484806	0.011564655	0.023613561	0.092572895	0.269749475	0.09245929	0	0.007933873	0	0	0	0	0.339851415	0.943882938	SJMC	SD1396	SD1396	MyBrCa						
X15535.D704_D507	0.014907823	0.018010579	0	0.16404252	0	0.153247138	0	0.025204553	0.059252417	0	0	0.056129618	0.02759971	0	0.066192678	0.199803818	0.021254426	0	0.194354719	0	0	0	0	0.384133496	0.92337253	SJMC	SD1398	SD1398	MyBrCa						
X15535.D708_D507	0.003129193	0	0.014915805	0	0	0.12202873	0	0.076711562	0.06799968	0.016557448	0	0.04638467	0	0.132231536	0.068629118	0.372718919	0	0	0.078693339	0	0	0	0.018	0.219795539	1.002146912	SJMC	SD1400	SD1400	MyBrCa						
X15092.D712_D506	0.017939475	0.009648314	0.042817365	0.029702688	0	0.082092484	0	0.056033827	0.016830574	0	0	0.054335238	0.004101153	0.059096458	0.097240345	0.387143816	0	0.078548851	0.064469411	0	0	0	0.14	0.109234037	1.04953052	SJMC	SD1402	SD1402	MyBrCa						
X15092.D701_D505	0	2.00E-04	0.006155854	0	0	0.166796653	0	0.02296139	0.01441074	0	0.054885918	0	0.010549792	0	0.004339666	0.54869502	0	0	0.170308331	0	0	7.00E-04	0.05	0.172438844	1.030848887	SJMC	SD1403	SD1403	MyBrCa						
X15602.D712_D503	0.017760362	0.02005407	0	0.144244254	0	0.202025034	0	0.09255511	0	0.026710018	0	0.035183038	0.008693496	0	0.115300334	0.202045311	0.02370868	0	0.11172029	0	0	0	0	0.406310796	0.913508665	SJMC	SD1404	SD1404	MyBrCa						
X15092.D707_D502	0.022405945	0	0	0.108405954	0	0.110312338	0	0.023186467	0.00954504	0	0	0.040531624	0.022888873	0.014647149	0.056470674	0.441087593	0.060695597	0	0.089822747	0	0	0	0	0.435492055	0.899535143	SJMC	SD1406	SD1406	MyBrCa						
X15602.D702_D501	0.034866932	0.040158325	0	0.046792874	0	0.18139863	7.00E-04	0.02284934	0.01692868	0	0	0.016727811	0.028201137	0	0.080726952	0.440092841	0.015953994	0	0.074585302	0	0	0	0.001	0.299857955	0.96311014	SJMC	SD1408	SD1408	MyBrCa						
X14956.D704_D507	0.020873793	0.067031647	0	0.12875724	0	0.18613778	0	0.068295569	0.017859223	0	0	0.041040688	0.01357683	0	0.027235499	0.2509494	0.096016797	0	0.082225534	0	0	0	0.015	0.23254665	0.987285922	SJMC	SD1409	SD1409	MyBrCa						
X15436.D703_D505	0.015859305	0	0.008999656	0.040911389	0	0.020711923	0	0.044885482	0	0	0	0.019314217	0	0.200483736	0.042683352	0.530648233	0.002449721	0	0.065567665	0.006988152	0	5.00E-04	0	0.638765496	0.773295392	SJMC	SD1414	SD1414	MyBrCa						
X14957.D705_D508	0.008478875	0	0.002980776	0.019770479	0	0.011768771	0	0.011567099	0.036937515	0	0.027713596	0	0	0.419256806	0.048249164	0.317613884	0	0	0.095663036	0	0	0	0	0.708012072	0.712347334	SJMC	SD1415	SD1415	MyBrCa						
X15092.D710_D505	0.030070632	0	0	0.052935015	0	0.089363477	0	0.029332987	0	0	0	0.025345453	0.008691355	0	0.024915942	0.540221809	0	0	0.194891115	0	0	0.004232216	0.025	0.205707156	1.015287886	SJMC	SD1418	SD1418	MyBrCa						
X15535.D711_D505	0	0.007772067	0	0	0	0.009832562	0	0.136175214	0.005369664	0	0.077027387	0	0.011623045	0.345340573	0.002213839	0.370497611	0.001403562	0	0.032744475	0	0	0	0	0.591067002	0.806638251	SJMC	SD1422	SD1422	MyBrCa						
X15092.D706_D505	0.050736799	0.004664082	0.0303373	0.094844138	0	0.250278204	0	0.072075926	0.022688268	0	0	0.011448971	0	0	0.089596638	0.340760077	0	0	0.018694699	0	0	0.013874898	0.023	0.207490537	1.004594862	SJMC	SD1425	SD1425	MyBrCa						
X15602.D706_D506	0.089369975	0	0.065248747	0.134560011	0	0.084914997	0.018510194	0.078545969	0.040604737	0.025248158	0	0.009397946	0	0	0.094204822	0.32302244	0.005413497	0	0.024559556	0	0	0.006398951	0	0.363189717	0.932410513	SJMC	SD1427	SD1427	MyBrCa						
X15436.D706_D508	0.087927758	0	0.012566691	0.058894859	0	0.138528159	0	0.063415172	0	5.00E-04	0	0	0	0.021344425	0.038095946	0.386317031	0.071204731	0	0.121240222	0	0	0	0.059	0.160479572	1.019223273	SJMC	SD1429	SD1429	MyBrCa						
X15535.D701_D503	0.038516055	0	0	0.101918577	0	0.059066172	0	0.038709829	0.04323342	0	0	0.030420707	0.024787511	0	0.036463997	0.510106658	0	0	0.109067613	0	0	0.007709461	0.005	0.26682227	0.980807645	SJMC	SD1431	SD1431	MyBrCa						
X15602.D710_D506	0	0	0.00210149	0.024636163	0	0.179188835	0	0.132351083	0	0	0	0.006609793	0.017101551	0.085923593	0.020202149	0.452264579	0	0	0.07807837	0	0	0.001542394	0.123	0.116119779	1.05334712	SJMC	SD1436	SD1436	MyBrCa						
X15092.D705_D504	0.092442806	0.056972505	0	0.139530067	0	0.176247887	0.001419382	0.047272104	0.04309741	0	0	0.043565046	0.024860772	0.038022123	0.063050798	0.253569986	0.001177186	0	0.015168473	0.003603455	0	0	0	0.442828973	0.895844358	SJMC	SD1440	SD1440	MyBrCa						
X14957.D707_D503	0.008796611	9.00E-04	0	0.086361315	0	0.057610128	0	0.045008186	0.051626276	0	0	0.016027515	0	0.119494033	0.086884809	0.306007902	0.007117089	0	0.214139136	0	0	0	0	0.389358934	0.922444427	SJMC	SD1442	SD1442	MyBrCa						
X14957.D705_D503	0	0.012805617	0	0.081974769	0	0.119408879	0	0.025769384	0.007452916	0	0	0.032492847	0.025937699	0	0.02703133	0.418234519	0.098540673	0	0.135338528	0.015012839	0	0	0	0.325428975	0.951614968	SJMC	SD1444	SD1444	MyBrCa						
X15436.D705_D508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.989173686	SJMC	SD1445	SD1445	MyBrCa						
X15855.D707_D506	0.007521088	0	0	0	0	0.15249534	0	0.047002442	0.037629798	0	0.007241856	1.00E-04	0	0.179144121	0.079358658	0.340853138	0	0.016259628	0.132389834	0	0	0	0	0.377669464	0.930371848	SJMC	SD1445	SD1445	MyBrCa						
X15535.D705_D503	0.05817233	0	0.060455721	0.076350565	0	0.024112836	0	0.077218194	0.002032715	0	0	0.027839571	0.005160467	0.103969005	0.036443739	0.314815145	0	0.009996583	0.203433129	0	0	0	0.282	0.067941397	1.058142025	SJMC	SD1446	SD1446	MyBrCa						
X14957.D701_D502	0.014385395	0	0	0.238192341	0	0.154342625	0	0.065598298	0.00470331	0.045430759	0	0.003093593	0.012126315	0	0.050706886	0.306201421	0.029493589	0	0.07565441	0	0	1.00E-04	0	0.434804795	0.899795934	SJMC	SD1447	SD1447	MyBrCa						
X15436.D709_D501	0.122944994	0	0.061869022	0.076613768	0	0.136411622	0	0.013965826	0.016606129	0	0.020170084	0.002197774	0.066432286	0.029439343	0.066156459	0.357289437	0.003303019	0	0.026600237	0	0	0	0	0.342331217	0.941807887	SJMC	SD1448	SD1448	MyBrCa						
X15092.D706_D503	0.006921995	0	0	0.056404721	0	0.172189005	0	0.039766401	0.00438476	0	0	0.026517646	0.019879033	0.005049756	0.068404954	0.421339119	0.057063511	0	0.122079098	0	0	0	0	0.436714029	0.898983966	SJMC	SD1452	SD1452	MyBrCa						
X15436.D702_D503	0.012260869	0	0	0.130534499	0	0.083446845	0	0.042529319	0	0	0.006418797	0	0	0	0.036527729	0.519605437	0.016816584	0	0.144247898	0	0	0.007612022	0.015	0.23136484	0.999613447	SJMC	SD1456	SD1456	MyBrCa						
X15436.D708_D506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.896155565	SJMC	SD1457	SD1457	MyBrCa						
X15855.D708_D507	0.058766914	0	0	0.149203831	0	0.081298409	0.026994284	0.045606488	0.03112577	0.015690828	0	0.098377552	0.022627887	0.012877099	0.104350122	0.251494345	0.015747057	0	0.085839414	0	0	0	0	0.430016842	0.901924674	SJMC	SD1457	SD1457	MyBrCa						
X15602.D711_D505	0.015187353	0	0.001200022	0.10837501	0	0.035351658	0	0.070001122	0	0.039727661	0	0.081481124	0.009661195	0	0.101191619	0.394376903	0.031639802	0	0.11180653	0	0	0	0	0.411880375	0.91086398	SJMC	SD1458	SD1458	MyBrCa						
X14956.D710_D505	0.004131312	0.001726603	0	0.031331439	0	0.073293244	0	0.018535712	0.007687824	0	0	0.038012327	0	0.105910926	0.043083387	0.601340427	0	0	0.072841126	0	0	0.002105672	0	0.454346148	0.894612351	SJMC	SD1459	SD1459	MyBrCa						
X15092.D710_D504	0.084493985	0	0.109223859	0.137971293	0	0.211527378	0	0.029402639	0	0	0	0.036975009	0.013811085	0	0.019867553	0.198582604	0.091794209	0	0.066350386	0	0	0	0.017	0.229056811	0.988028873	SJMC	SD1462	SD1462	MyBrCa						
X14956.D712_D505	0.009547908	0.008547762	0	0.176649503	0	0.071670717	0	0.08039663	0.013545782	0	0	0.030860061	0.016478914	0	0.077643391	0.330754486	0.03844782	0	0.145457026	0	0	0	0	0.357739577	0.93505344	SJMC	SD1464	SD1464	MyBrCa						
X15535.D709_D507	0.032179008	0	0	0.085717092	0	0.11652783	0	0.070928678	0.011448767	0	0	0.06061374	0.001000225	0.057854068	0.065866388	0.362835353	0.014490071	0	0.117977358	0	0	0.002561422	0.001	0.315977168	0.954457698	SJMC	SD1465	SD1465	MyBrCa						
X15535.D709_D508	0.018498701	0	0.013336373	0.027543402	0	0.042753011	0	0.032508091	0.047724743	0	0.019119987	0.002599275	0	0.28526469	0.023566362	0.404758521	0.00658418	0	0.075742664	0	0	0	0.042	0.181831158	1.048102651	SJMC	SD1466	SD1466	MyBrCa						
X15092.D711_D503	0.033794695	0.015173285	0	0.129788184	0	0.133674313	0	0.025159443	0.019131375	0	0	0.008265976	0	0.027836537	0.089648083	0.363849031	0.011312078	0	0.142367001	0	0	0	0	0.471195693	0.882253726	SJMC	SD1468	SD1468	MyBrCa						
X14957.D704_D503	0.037409793	0.119810753	0	0.116923091	0	0.100795445	0	0.074736602	0.027165327	0	0	0.04060322	0.025333537	0	0.079243601	0.226156177	0.028755418	0	0.123067035	0	0	0	0	0.346954941	0.938276208	SJMC	SD1469	SD1469	MyBrCa						
X15092.D704_D503	0.014247763	0	0.001	0.05595086	0	0.045893012	0	0.094041655	0	0.042083683	0	0.016042797	0.016861349	0	0.038339345	0.620130906	0	0.001805969	0.053607175	0	0	0	0.018	0.217726723	1.016132988	SJMC	SD1474	SD1474	MyBrCa						
X14956.D711_D505	0.016299234	0	0.003286026	0.066568035	0	0.064247475	0	0.092424537	0.038087131	0	0	0.040494156	0.0366633	0.03155939	0.109245056	0.373085198	0.005979507	0	0.122060956	0	0	0	0	0.385153912	0.923380565	SJMC	SD1476	SD1476	MyBrCa						
X14956.D706_D502	0.009979065	0.004956991	0.004178726	0.202752284	0	0.102046923	0	0.056814455	0.070443791	0	0	0.055577962	0.003081751	0.096643087	0.080277362	0.228998155	0.064521554	0	0.013480988	0	0	0.006246907	0.001	0.293359965	0.96759298	SJMC	SD1479	SD1479	MyBrCa						
X15535.D707_D507	0.032964453	0.037322167	0	0.171753702	0	0.114958785	0	0.06899584	0	0.011377306	0	0.013347229	0.008415354	0	0.047741886	0.333440294	0.081956038	0	0.07378706	0	0	0.003939885	0	0.329782071	0.946995003	SJMC	SD1482	SD1482	MyBrCa						
X14957.D712_D505	0	0.035302045	0	0.08639351	0	0.075631842	0	0.04688745	0.006926012	0	0	0.051078775	0	0	0.057635204	0.228924079	0.027219509	0	0.380896919	0	0	0.003104654	0	0.49841608	0.866448519	SJMC	SD1485	SD1485	MyBrCa						
X15436.D711_D505	0.017005508	0.027543394	0	0.058887594	0	0.111220371	0	0.024306483	0	0	0	0.018851761	0.052167098	0	0.046217858	0.474242587	0.026879428	0	0.12762555	1.00E-04	0	0.014967533	0	0.374920849	0.929376555	SJMC	SD1486	SD1486	MyBrCa						
X14957.D701_D503	0.004435595	0	4.00E-04	0.073617317	0	0.118440867	0	0.036991419	0.006645923	0	0	0.063668694	0.087556735	0	0.021596026	0.306859667	0.055583889	0.008655595	0.215530763	0	0	0	0	0.493445834	0.872240733	SJMC	SD1489	SD1489	MyBrCa						
X15602.D708_D508	0.003266532	0	0.008241611	0.172190987	0	0.127107124	0.015772673	0.074973175	0.006143007	0.02999146	0	0.025027197	0	0.020335984	0.162126276	0.281363212	0.030969498	0	0.042491264	0	0	0	0	0.363210582	0.936823025	SJMC	SD1491	SD1491	MyBrCa						
X15092.D703_D508	0.020769186	0.092309235	0	0.079184143	0	0.192364459	0.016109209	0.104317328	0.009203591	0	0	0.040198743	0.045223883	0.009789808	0.096253778	0.1967103	0.02218718	0	0.075379157	0	0	0	0	0.386256828	0.921791446	SJMC	SD1496	SD1496	MyBrCa						
X15092.D711_D502	0	0.003187877	0	0.094374514	0	0.085630022	0	0.067428922	0.002084903	0	0	0.044763169	0.017945366	0.025300073	0.048272465	0.41010875	0.007137768	0	0.193766172	0	0	0	0	0.324913969	0.952256545	SJMC	SD1497	SD1497	MyBrCa						
X14957.D711_D504	0.01032478	0	0.033891617	0.036139651	0	0.020744526	0	0.067348353	0.004683507	0	0.003814927	0.008252999	6.00E-04	0.147217932	0	0.579656551	0.003132643	0	0.084189752	0	0	0	0	0.358043155	0.952328573	SJMC	SD1498	SD1498	MyBrCa						
X15535.D712_D506	0.056503875	0	0	0.177536485	0	0.094367095	0	0.049391806	0.074955497	0	0	0.060945471	0.051876369	0	0.070340445	0.297486489	0.007995291	0	0.058601177	0	0	0	0.101	0.129922119	1.033604989	SJMC	SD1503	SD1503	MyBrCa						
X15602.D707_D507	0.032678866	0.05107497	0	0.071531581	0	0.185875003	0	0.050860555	0.033552551	0	0	0.016380653	0.014506167	0.047748148	0.041124219	0.341519002	0.056346101	0	0.052896043	0	0	0.00390614	0.221	0.081219547	1.051601116	SJMC	SD1507	SD1507	MyBrCa						
X15092.D704_D508	0.053856278	0.027911899	1.00E-04	0.110561747	0	0.125716705	0	0.059762476	0.020343686	0.004418467	0	0	0	0.081574769	0.071324105	0.312227875	0	0	0.132169605	0	0	0	0	0.43887543	0.898021501	SJMC	SD1508	SD1508	MyBrCa						
X14957.D710_D504	0	0.036928589	0	0.098762721	0	0.180195721	0	0.063695858	0.012877883	0.003458051	0	0.033002073	0.007417767	0.077804951	0.027748683	0.321283237	0.022933129	0	0.113891336	0	0	0	0.146	0.107099664	1.042988864	SJMC	SD1517	SD1517	MyBrCa						
X15092.D703_D502	0.027852635	0	0.048615872	0.100834073	0	0.079725131	0	0.109130619	0.009044618	0.007493535	0	0.10714143	0.009117021	0.02306935	0.090682656	0.320439268	0.024744467	0	0.041411049	0	0	7.00E-04	0	0.385951688	0.922496374	SJMC	SD1518	SD1518	MyBrCa						
X15602.D703_D506	0.01006037	0	0.001511066	0.173871138	0	0.081084063	0	0.05575907	0.007968439	0	0	0.073013917	0.002178067	0.035881403	0.134177408	0.283688743	0.016814901	0	0.123991415	0	0	0	0	0.364261654	0.934073905	SJMC	SD1519	SD1519	MyBrCa						
X15092.D709_D501	0.021614201	0	0.012894893	0.385174725	0	0	0.054071287	0.092298276	0.007348692	0	0	0.061214705	0.010765678	0.001010367	0.076787123	0.265175326	0	0	0	0.001072822	0	0.010571906	0.001	0.315125158	0.962627499	SJMC	SD1521	SD1521	MyBrCa						
X15092.D703_D503	0.038108894	0.102561251	0	0.183520192	0	0.093387164	0	0.086921325	0.01993936	0.030113891	0	0.089626583	0.006267714	0.004242581	0.143583648	0.166578723	0.013068884	0	0.015808324	0	0	0.006271467	0	0.441772055	0.896967073	SJMC	SD1522	SD1522	MyBrCa						
X15535.D709_D502	0.019803604	0	0	0.012976106	0	0.099828689	0	0.039091463	0.040112488	0	0	0.00294866	0	0.108968828	0.05976204	0.527948365	0	0	0.077057875	0	0	0.011501882	0	0.42008816	0.911313159	SJMC	SD1532	SD1532	MyBrCa						
X14957.D702_D504	0	0.021607093	0.003571769	0.039776716	0	0.074128809	0	0.06052615	0.058615624	0	0	0.061702998	0	0.128532348	0.085841731	0.378015428	0.072174748	0	0	0.015506585	0	0	0	0.441954665	0.896823936	SJMC	SD1537	SD1537	MyBrCa						
X14956.D708_D504	8.00E-04	0	0.001443266	0.05679926	0	0.104295001	0	0.023275781	0.061396281	0	0.054888411	0.009582363	0.023297737	0.031443087	0.005291835	0.42902814	0.002015007	0	0.196422059	0	0	0	0	0.43332873	0.901009193	SJMC	SD1538	SD1538	MyBrCa						
X15092.D711_D508	0.010985532	0	0.020624681	0.005053769	0	0.019825996	0	0.017178195	0.054256147	0	0.014395091	0	0	0.236579368	0.026801265	0.361756676	0	0	0.232543281	0	0	0	0.001	0.278550902	0.991348874	SJMC	SD1539	SD1539	MyBrCa						
X15092.D703_D506	0.033956905	0	0.002067691	0.013473619	0	0.057119774	0	0.015422724	0.006658542	0	0	0.004788385	0	0.197248604	0.009839484	0.5071566	0	9.00E-04	0.136124635	0	0	0.015259414	0	0.398736592	0.929506898	SJMC	SD1542	SD1542	MyBrCa						
X14957.D708_D505	0.015555595	0.004000467	0.015575008	0.060513989	0	0.160949143	0	0.033933198	0.015547661	0.003757101	0	0	0	0.224196514	0.040917581	0.382602095	0	0	0.030087002	0.012364647	0	0	0.062	0.154734134	1.047181848	SJMC	SD1544	SD1544	MyBrCa						
X15092.D701_D502	0.023913948	0	0.002847818	0.227577667	0	0	0.013686495	0.08256261	0.076195819	0	0	0.079132618	0.00111016	0.013856635	0.190038566	0.243671829	0.008344135	0	0.037024429	0	0	0	0	0.536886107	0.844022155	SJMC	SD1545	SD1545	MyBrCa						
X15436.D711_D502	0.041110561	0	0	0.0525648	0	0.226970461	0	0.025907284	0.02845548	0	0	0.014979132	0.026602534	0.038157358	0.089126343	0.277305903	0.020406473	0	0.158413672	0	0	0	0	0.442937102	0.896200734	SJMC	SD1556	SD1556	MyBrCa						
X14956.D709_D508	0.012846154	0.018709518	0.080834239	0.165480418	0	0.160696264	0	0.061100735	0.04522842	0	0	0.028405038	0.012406615	0	0.103553612	0.269099165	0	0	0.041639822	0	0	0	0.015	0.232985114	0.991211893	SJMC	SD1559	SD1559	MyBrCa						
X14956.D708_D502	0.047001318	0.044744893	0	0.076283979	0	0.135335856	0	0.043443895	0.033009454	0	0	0.061163088	0.017190094	0	0.073053093	0.271701879	0.10628245	0	0.090790002	0	0	0	0	0.385329902	0.922021415	SJMC	SD1561	SD1561	MyBrCa						
X14957.D709_D504	0.02665157	0.006767619	0	0.105535892	0	0.121796291	0	0.049446866	0.016164666	0	0	0.061245885	0.03360493	0	0.102763554	0.352498074	0.010662306	0	0.112862348	0	0	0	0.049	0.173604695	1.01598018	SJMC	SD1566	SD1566	MyBrCa						
X15436.D710_D501	0.029658506	0	0	0.060782555	0	0.168270762	0	0.042752286	0	0	0	0.017918219	0.052277336	0	0.075982222	0.443222845	0.012416365	0	0.093867489	0	0	0.002851415	0	0.434483904	0.900007821	SJMC	SD1569	SD1569	MyBrCa						
X15535.D707_D501	0.007334107	0.009856687	0	0.137736493	0	0.018608063	0	0.032797899	0.010933019	0.011371748	0	0.049920939	0.015191516	0	0.083044848	0.268080136	0.059669146	0	0.295455396	0	0	0	0	0.511501867	0.860660969	SJMC	SD1570	SD1570	MyBrCa						
X14957.D706_D503	0	0.050820073	0.00801245	0.065051313	0	0.106598696	0	0.049750636	0.004993911	0	0	0.03321587	0	0	0.086202661	0.510948751	0	0	0.074894773	0	0	0.009510866	0	0.336840861	0.948662798	SJMC	SD1571	SD1571	MyBrCa						
X14957.D707_D502	0.014327216	0	0	0.037736416	0	0.108201029	0	0.072600546	0.010979662	0	0	0.02667111	0	0.167787656	0.090885002	0.413101429	0	0	0	0.046129022	0	0.011580913	0.048	0.173914527	1.037249657	SJMC	SD1572	SD1572	MyBrCa						
X15535.D705_D507	0.099258556	0	0.036029783	0.088611998	0	0.116164005	0	0.023420898	0.002922019	0	0	0.015762553	0.003302366	0	0.033639041	0.272036184	0.03391093	0	0.274941667	0	0	0	0	0.379007133	0.925909537	SJMC	SD1573	SD1573	MyBrCa						
X14956.D701_D503	0.067745298	0.053177013	0	0.085439357	0	0.122548808	0	0.064231335	0.040761441	0	0	0.072756615	0.005635731	0.010211116	0.121580354	0.305762672	0.036225873	0	0.002637538	8.00E-04	0	0.010471122	0	0.481654405	0.876471043	SJMC	SD1575	SD1575	MyBrCa						
X15602.D707_D506	0.039070679	0	0	0.081900511	0	0.089462671	0	0.028917621	0.005488618	0.013605443	0	0.017028523	0	0.027232179	0.049139978	0.615695667	0.007893546	0	0.021989962	0	0	0.002574601	0	0.484734766	0.874531493	SJMC	SD1576	SD1576	MyBrCa						
X15092.D709_D505	0.025882518	0	0.0048729	0.074747502	0	0.065597402	0	0.023594509	0.005556802	0	0	0	4.00E-04	0	0.020901648	0.639384271	0	0	0.121249599	0	0	0.017772572	0.018	0.216190842	1.020008296	SJMC	SD1577	SD1577	MyBrCa						
X15436.D703_D507	0.031731646	0	0.010043421	0.03174826	0	0.092581013	0	0.05536259	0.014118126	0	0	0.03008105	0.003396031	0.109336861	0.030099961	0.556726776	0	0	0.010422573	0.004986631	0	0.019365061	0	0.442189644	0.899687916	SJMC	SD1578	SD1578	MyBrCa						
X14956.D704_D505	0.008507496	0.006300975	0	0.077858009	0	0.066535808	0	0.025028491	0.027082759	0	0	0	0.009804341	0.033727044	0.041339455	0.50403867	0	0	0.199776954	0	0	0	0	0.41929897	0.909346447	SJMC	SD1582	SD1582	MyBrCa						
X15535.D708_D505	0.002894251	0.010080513	0.063144082	0.060125753	0	0.064582594	0	0.015408519	0.018670797	0	0	0.040793639	0	0.017318336	0.032259242	0.374061956	0.019599649	0	0.275645434	0	0	0.005415235	0.017	0.228051944	0.997459394	SJMC	SD1583	SD1583	MyBrCa						
X14957.D709_D508	0.010882073	0	0	0.010998873	0	0.051610315	0	0.012466107	4.00E-04	0	0	0.013763263	0.10378035	0	0.012457643	0.63552652	0	0	0.138632383	0.004452781	0	0.005070357	0.001	0.308188838	0.97962591	SJMC	SD1586	SD1586	MyBrCa						
